14.7414 	EXP 	comprehension_rating: styleTweaks = []
14.7414 	EXP 	comprehension_rating: styleTweaks = []
14.7414 	EXP 	comprehension_rating: contrast = 1.0
14.7414 	EXP 	comprehension_rating: autoLog = True
14.7414 	EXP 	calib_instr_text: autoDraw = True
18.6916 	EXP 	Created sequence: sequential, trialTypes=1, nReps=10, seed=None
18.6917 	EXP 	New trial (rep=0, index=0): None
18.6934 	EXP 	Created calibrationTarget = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=2.0, name='calibrationTarget', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.02, 0.02]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
18.6950 	EXP 	Created calibrationTargetInner = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, fillColor=array([-1.        ,  0.00392157, -1.        ]), fillColorSpace='rgb', fillRGB=array([-1.        ,  0.00392157, -1.        ]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=2.0, name='calibrationTargetInner', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.007, 0.007]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
44.8292 	DATA 	Keypress: space
44.8323 	EXP 	calib_instr_text: autoDraw = False
44.8344 	EXP 	Created validationTarget = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=2.0, name='validationTarget', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.02, 0.02]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
44.8360 	EXP 	Created validationTargetInner = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, fillColor=array([-1.        ,  0.00392157, -1.        ]), fillColorSpace='rgb', fillRGB=array([-1.        ,  0.00392157, -1.        ]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=2.0, name='validationTargetInner', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.007, 0.007]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
45.1204 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([-1.        ,  0.00392157, -1.        ]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='gauss', maskParams=None, name='unnamed GratingStim', opacity=0.8, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.00981534, 0.00981534]), size=array([101.881344, 101.881344]), tex=None, texRes=128, units='pix', win=Window(...))
64.4934 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([0., 0., 0.]), colorSpace='rgb255', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=24.0, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([  0., 513.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=1536.0)
64.4983 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=True, color=array([0., 0., 0.]), colorSpace='rgb255', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=20.0, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([   0., -513.]), rgb=UNKNOWN, text='Press SPACE to continue.', units='pix', win=Window(...), wrapWidth=1536.0)
67.4120 	DATA 	Keypress: space
67.4232 	EXP 	calib_text: height = 0.05
67.4232 	EXP 	calib_text: height = 0.05
67.4232 	EXP 	calib_text: height = 0.05
67.4232 	EXP 	calib_text: text = 'Average error is: 77.920000\n\nValid points: 9\n\nRecalibrate (y/n)?'
67.4232 	EXP 	calib_text: autoDraw = True
70.4197 	EXP 	Imported exp1_stim.csv as conditions, 2 conditions, 1 params
70.4199 	EXP 	Created sequence: random, trialTypes=2, nReps=1, seed=None
70.4200 	EXP 	New trial (rep=0, index=0): OrderedDict([('exp1_stim', './stimuli/Resume1.png')])
70.4210 	DATA 	Keypress: n
70.4232 	EXP 	calib_text: autoDraw = False
70.4232 	EXP 	text: autoDraw = True
83.4740 	DATA 	Keypress: space
83.4895 	EXP 	text: autoDraw = False
83.4895 	EXP 	job_description: autoDraw = True
103.8102 	EXP 	eyetracker.clearEvents()
103.8157 	EXP 	eyetracker.setRecordingState(True)
103.8164 	DATA 	Keypress: space
103.8225 	EXP 	job_description: autoDraw = False
103.8225 	EXP 	image: image = './stimuli/Resume1.png'
103.8225 	EXP 	image: autoDraw = True
111.6559 	EXP 	eyetracker.setRecordingState(False)
111.6724 	EXP 	image: autoDraw = False
111.6724 	EXP 	candidate_rating: markerPos = None
111.6724 	EXP 	candidate_rating: markerPos = None
111.6724 	EXP 	candidate_rating_question: autoDraw = True
111.6724 	EXP 	candidate_rating: autoDraw = True
123.0580 	DATA 	Mouse: Left button down, pos=(1230,109)
123.0889 	EXP 	candidate_rating: markerPos = 4.0
123.1056 	EXP 	candidate_rating: markerPos = 4.0
123.1223 	EXP 	candidate_rating: markerPos = 4.0
123.1232 	DATA 	Mouse:  Left button up, pos=(1230,109)
123.1389 	EXP 	candidate_rating: markerPos = 4.0
123.1556 	EXP 	candidate_rating_question: autoDraw = False
123.1556 	EXP 	candidate_rating: autoDraw = False
123.1556 	EXP 	image_clarity_rating: markerPos = None
123.1556 	EXP 	image_clarity_rating: markerPos = None
123.1556 	EXP 	image_clarity_question: autoDraw = True
123.1556 	EXP 	image_clarity_rating: autoDraw = True
126.2897 	DATA 	Mouse: Left button down, pos=(964,99)
126.3056 	EXP 	image_clarity_rating: markerPos = 3.0148148148148146
126.3222 	EXP 	image_clarity_rating: markerPos = 3.0148148148148146
126.3389 	EXP 	image_clarity_rating: markerPos = 3.0148148148148146
126.3556 	EXP 	image_clarity_rating: markerPos = 3.0148148148148146
126.3564 	DATA 	Mouse:  Left button up, pos=(964,99)
126.3722 	EXP 	image_clarity_rating: markerPos = 3.0148148148148146
126.3889 	EXP 	image_clarity_question: autoDraw = False
126.3889 	EXP 	image_clarity_rating: autoDraw = False
126.3889 	EXP 	comprehension_rating: markerPos = None
126.3889 	EXP 	comprehension_rating: markerPos = None
126.3889 	EXP 	comprehension_question: autoDraw = True
126.3889 	EXP 	comprehension_rating: autoDraw = True
129.2575 	DATA 	Mouse: Left button down, pos=(1225,109)
129.2888 	EXP 	comprehension_rating: markerPos = 3.9814814814814814
129.3054 	EXP 	comprehension_rating: markerPos = 3.9814814814814814
129.3221 	EXP 	comprehension_rating: markerPos = 3.9814814814814814
129.3388 	EXP 	comprehension_rating: markerPos = 3.9814814814814814
129.3554 	EXP 	comprehension_rating: markerPos = 3.9814814814814814
129.3578 	DATA 	Mouse:  Left button up, pos=(1225,109)
129.3722 	EXP 	comprehension_rating: markerPos = 3.9814814814814814
129.3888 	EXP 	comprehension_rating: markerPos = 3.9814814814814814
129.3901 	EXP 	New trial (rep=0, index=1): OrderedDict([('exp1_stim', './stimuli/Resume2.png')])
129.4054 	EXP 	comprehension_question: autoDraw = False
129.4054 	EXP 	comprehension_rating: autoDraw = False
129.4054 	EXP 	text: autoDraw = True
133.2731 	DATA 	Keypress: space
133.2887 	EXP 	text: autoDraw = False
133.2887 	EXP 	job_description: autoDraw = True
138.7859 	EXP 	eyetracker.clearEvents()
138.7863 	EXP 	eyetracker.setRecordingState(True)
138.7871 	DATA 	Keypress: space
138.8053 	EXP 	job_description: autoDraw = False
138.8053 	EXP 	image: image = './stimuli/Resume2.png'
138.8053 	EXP 	image: autoDraw = True
146.6910 	EXP 	eyetracker.setRecordingState(False)
146.7051 	EXP 	image: autoDraw = False
146.7051 	EXP 	candidate_rating: markerPos = None
146.7051 	EXP 	candidate_rating: markerPos = None
146.7051 	EXP 	candidate_rating_question: autoDraw = True
146.7051 	EXP 	candidate_rating: autoDraw = True
157.6572 	DATA 	Mouse: Left button down, pos=(964,103)
157.6883 	EXP 	candidate_rating: markerPos = 3.0148148148148146
157.7050 	EXP 	candidate_rating: markerPos = 3.0148148148148146
157.7216 	EXP 	candidate_rating: markerPos = 3.0148148148148146
157.7384 	EXP 	candidate_rating: markerPos = 3.0148148148148146
157.7550 	EXP 	candidate_rating: markerPos = 3.0148148148148146
157.7574 	DATA 	Mouse:  Left button up, pos=(964,103)
157.7717 	EXP 	candidate_rating: markerPos = 3.0148148148148146
157.7883 	EXP 	candidate_rating: markerPos = 3.0148148148148146
157.8050 	EXP 	candidate_rating_question: autoDraw = False
157.8050 	EXP 	candidate_rating: autoDraw = False
157.8050 	EXP 	image_clarity_rating: markerPos = None
157.8050 	EXP 	image_clarity_rating: markerPos = None
157.8050 	EXP 	image_clarity_question: autoDraw = True
157.8050 	EXP 	image_clarity_rating: autoDraw = True
162.5401 	DATA 	Mouse: Left button down, pos=(1220,109)
162.5716 	EXP 	image_clarity_rating: markerPos = 3.962962962962963
162.5883 	EXP 	image_clarity_rating: markerPos = 3.966666666666667
162.6050 	EXP 	image_clarity_rating: markerPos = 3.966666666666667
162.6216 	EXP 	image_clarity_rating: markerPos = 3.9703703703703703
162.6382 	EXP 	image_clarity_rating: markerPos = 3.9703703703703703
162.6387 	DATA 	Mouse:  Left button up, pos=(1222,110)
162.6548 	EXP 	image_clarity_rating: markerPos = 3.9703703703703703
162.6716 	EXP 	image_clarity_question: autoDraw = False
162.6716 	EXP 	image_clarity_rating: autoDraw = False
162.6716 	EXP 	comprehension_rating: markerPos = None
162.6716 	EXP 	comprehension_rating: markerPos = None
162.6716 	EXP 	comprehension_question: autoDraw = True
162.6716 	EXP 	comprehension_rating: autoDraw = True
164.5056 	DATA 	Mouse: Left button down, pos=(965,122)
164.5215 	EXP 	comprehension_rating: markerPos = 3.0185185185185186
164.5382 	EXP 	comprehension_rating: markerPos = 3.0185185185185186
164.5549 	EXP 	comprehension_rating: markerPos = 3.0185185185185186
164.5716 	EXP 	comprehension_rating: markerPos = 3.0185185185185186
164.5883 	EXP 	comprehension_rating: markerPos = 3.0185185185185186
164.6049 	EXP 	comprehension_rating: markerPos = 3.0185185185185186
164.6059 	DATA 	Mouse:  Left button up, pos=(965,122)
164.6216 	EXP 	comprehension_rating: markerPos = 3.0185185185185186
164.6347 	EXP 	Imported exp2_stim.csv as conditions, 2 conditions, 1 params
164.6349 	EXP 	Created sequence: random, trialTypes=2, nReps=1, seed=None
164.6350 	EXP 	New trial (rep=0, index=0): OrderedDict([('exp2_stim', './stimuli/Resume3.png')])
164.6383 	EXP 	comprehension_question: autoDraw = False
164.6383 	EXP 	comprehension_rating: autoDraw = False
164.6383 	EXP 	text: autoDraw = True
167.6891 	DATA 	Keypress: space
167.7048 	EXP 	text: autoDraw = False
167.7048 	EXP 	job_description: autoDraw = True
173.9497 	EXP 	eyetracker.clearEvents()
173.9500 	EXP 	eyetracker.setRecordingState(True)
173.9508 	DATA 	Keypress: space
173.9546 	EXP 	job_description: autoDraw = False
173.9546 	EXP 	image_2: image = './stimuli/Resume3.png'
173.9546 	EXP 	image_2: autoDraw = True
181.8091 	EXP 	eyetracker.setRecordingState(False)
181.8213 	EXP 	image_2: autoDraw = False
181.8213 	EXP 	candidate_rating: markerPos = None
181.8213 	EXP 	candidate_rating: markerPos = None
181.8213 	EXP 	candidate_rating_question: autoDraw = True
